match_id,radiant_win_lr_proba,radiant_win_gb_proba
34481,0.72,0.71
34483,0.66,0.61
34488,0.3,0.41
34489,0.54,0.67
34491,0.61,0.57
34501,0.8,0.69
34504,0.31,0.36
34507,0.06,0.14
34511,0.58,0.72
34515,0.55,0.44
34518,0.74,0.55
34524,0.56,0.66
34535,0.63,0.67
34544,0.15,0.27
34556,0.88,0.82
34559,0.21,0.22
34563,0.64,0.68
34568,0.44,0.49
34587,0.52,0.41
34593,0.85,0.72
34598,0.76,0.46
34602,0.68,0.45
34609,0.46,0.35
34614,0.52,0.51
34619,0.63,0.5
34644,0.33,0.37
34652,0.67,0.58
34660,1.0,0.97
34665,0.53,0.59
34686,0.41,0.36
34701,0.45,0.56
34702,0.66,0.69
34707,0.42,0.5
34734,0.19,0.24
34747,0.58,0.56
34754,0.58,0.39
34757,0.26,0.42
34764,0.28,0.47
34774,0.66,0.67
34788,0.98,0.94
34792,0.48,0.44
34793,0.42,0.44
34804,0.59,0.42
34806,0.49,0.62
34825,0.65,0.52
34831,0.73,0.9
34840,0.76,0.62
34845,0.58,0.53
34851,0.74,0.62
34854,0.42,0.45
34874,0.11,0.16
34881,0.26,0.3
34885,0.27,0.49
34886,0.4,0.43
34890,0.3,0.38
34892,0.8,0.75
34893,0.8,0.83
34898,0.65,0.68
34900,0.33,0.5
34902,0.21,0.43
34910,0.77,0.71
34922,0.58,0.35
34963,0.76,0.72
34973,0.61,0.38
34987,0.84,0.58
34996,0.18,0.26
35004,0.65,0.58
35015,0.34,0.31
35018,0.57,0.61
35019,0.54,0.56
35021,0.35,0.36
35030,0.37,0.55
35031,0.91,0.84
35033,0.58,0.47
35034,0.77,0.71
35041,0.79,0.68
35056,0.75,0.8
35059,0.1,0.5
35066,0.6,0.66
35078,0.72,0.63
35080,0.28,0.28
35083,0.44,0.52
35094,0.49,0.76
35095,0.66,0.67
35097,0.44,0.53
35098,0.59,0.57
35119,0.73,0.63
35120,0.65,0.68
35121,0.32,0.48
35122,0.64,0.47
35147,0.43,0.46
35161,0.87,0.81
35164,0.73,0.63
35173,0.37,0.58
35176,0.4,0.43
35182,0.57,0.52
35185,0.9,0.87
35203,0.38,0.33
35204,0.17,0.24
35205,0.45,0.51
35220,0.76,0.71
35221,0.77,0.71
35225,0.21,0.15
35231,0.5,0.52
35232,0.49,0.36
35235,0.33,0.2
35236,0.55,0.47
35239,0.35,0.28
35249,0.28,0.3
35252,0.57,0.42
35255,0.73,0.67
35260,0.32,0.33
35265,0.76,0.55
35266,0.36,0.43
35268,0.66,0.56
35269,0.74,0.79
35270,0.79,0.79
35271,0.6,0.37
35272,0.92,0.83
35274,0.75,0.66
35280,0.3,0.38
35287,0.9,0.79
35289,0.65,0.64
35293,0.87,0.76
35298,0.41,0.35
35304,0.06,0.08
35316,0.33,0.38
35317,0.53,0.41
35321,0.77,0.69
35328,0.66,0.6
35335,0.31,0.34
35342,0.55,0.54
35343,0.28,0.34
35344,0.41,0.7
35355,0.53,0.65
35360,0.11,0.12
35361,0.26,0.34
35364,0.92,0.82
35371,0.63,0.46
35373,0.66,0.6
35378,0.27,0.48
35380,0.41,0.4
35384,0.68,0.77
35394,0.2,0.19
35396,0.33,0.45
35399,0.51,0.54
35403,0.24,0.55
35409,0.27,0.5
35416,0.6,0.5
35423,0.57,0.54
35427,0.32,0.39
35450,0.45,0.38
35463,0.66,0.5
35481,0.64,0.67
35498,0.22,0.39
35502,0.43,0.38
35506,0.33,0.33
35508,0.23,0.2
35513,0.56,0.46
35514,0.85,0.66
35522,0.54,0.48
35523,0.52,0.32
35562,0.58,0.56
35563,0.23,0.35
35565,0.05,0.1
35568,0.77,0.53
35570,0.45,0.54
35575,0.99,0.96
35581,0.9,0.75
35585,0.2,0.26
35587,0.69,0.77
35588,0.7,0.59
35591,0.53,0.41
35592,0.7,0.38
35595,0.28,0.36
35599,0.67,0.7
35601,0.24,0.44
35605,0.44,0.51
35609,0.83,0.63
35612,0.62,0.56
35626,0.18,0.47
35647,0.44,0.46
35660,0.42,0.56
35663,0.75,0.77
35672,0.12,0.33
35674,0.17,0.26
35694,0.72,0.36
35699,0.16,0.35
35718,0.74,0.69
35727,0.63,0.75
35728,0.52,0.45
35735,0.81,0.86
35740,0.51,0.32
35741,0.26,0.32
35751,0.22,0.38
35757,0.23,0.32
35761,0.3,0.43
35767,0.33,0.56
35769,0.48,0.47
35777,0.6,0.41
35784,0.62,0.64
35788,0.75,0.63
35792,0.43,0.42
35814,0.33,0.5
35819,0.74,0.64
35825,0.79,0.68
35826,0.32,0.29
35829,0.75,0.77
35840,0.08,0.31
35844,0.75,0.7
35849,0.18,0.28
35855,0.76,0.77
35862,0.44,0.5
35863,0.61,0.54
35866,0.69,0.38
35897,0.32,0.43
35915,0.76,0.48
35920,0.13,0.27
35923,0.74,0.63
35950,0.33,0.24
35959,0.72,0.67
35962,0.18,0.45
35963,0.06,0.22
35964,0.84,0.66
35977,0.68,0.56
35986,0.16,0.18
35987,0.44,0.37
35998,0.26,0.29
36000,0.24,0.28
36009,0.54,0.56
36014,0.36,0.4
36015,0.49,0.57
36022,0.54,0.69
36027,0.38,0.41
36034,0.35,0.21
36038,0.29,0.42
36042,0.58,0.43
36044,0.26,0.26
36075,0.32,0.47
36078,0.91,0.76
36083,0.28,0.39
36090,0.44,0.48
36102,0.45,0.36
36107,0.13,0.25
36114,0.25,0.5
36125,0.11,0.32
36131,0.47,0.44
36134,0.55,0.44
36138,0.55,0.66
36147,0.26,0.36
36153,0.43,0.47
36166,0.81,0.8
36170,0.77,0.63
36174,0.28,0.32
36177,0.64,0.41
36180,0.64,0.7
36183,0.65,0.67
36187,0.45,0.63
36189,0.15,0.32
36208,0.42,0.67
36229,0.31,0.31
36236,0.62,0.74
36259,0.22,0.21
36272,0.24,0.27
36273,0.3,0.43
36279,0.47,0.53
36284,0.32,0.38
36295,0.7,0.71
36302,0.84,0.79
36305,0.4,0.49
36309,0.43,0.43
36339,0.12,0.18
36348,0.63,0.7
36350,0.74,0.79
36369,0.65,0.72
36386,0.39,0.33
36399,0.21,0.25
36403,0.47,0.34
36409,0.55,0.46
36427,0.7,0.65
36432,0.05,0.11
36444,0.45,0.37
36449,0.63,0.55
36450,0.49,0.52
36457,0.13,0.17
36459,0.5,0.72
36478,0.47,0.29
36488,0.79,0.73
36492,0.38,0.47
36493,0.3,0.34
36501,0.22,0.33
36507,0.55,0.51
36533,0.21,0.49
36535,0.41,0.47
36540,0.46,0.56
36541,0.33,0.36
36546,0.54,0.78
36550,0.15,0.24
36553,0.14,0.18
36555,0.25,0.44
36563,0.59,0.6
36572,0.95,0.79
36590,0.71,0.43
36593,0.91,0.86
36611,0.69,0.67
36617,0.33,0.33
36630,0.3,0.52
36632,0.35,0.3
36633,0.46,0.22
36635,0.75,0.8
36645,0.65,0.61
36647,0.42,0.61
36655,0.31,0.3
36662,0.29,0.5
36669,0.36,0.37
36672,0.51,0.48
36673,0.36,0.34
36678,0.27,0.37
36680,0.79,0.79
36686,0.62,0.54
36687,0.23,0.21
36689,0.74,0.69
36698,0.44,0.46
36700,0.68,0.65
36713,0.63,0.67
36714,0.15,0.28
36721,0.4,0.23
36725,0.7,0.7
36727,0.59,0.62
36728,0.57,0.73
36739,0.5,0.39
36742,0.47,0.48
36753,0.26,0.41
36771,0.75,0.59
36774,0.53,0.51
36780,0.7,0.57
36787,0.91,0.84
36790,0.41,0.64
36798,0.79,0.65
36816,0.93,0.81
36817,0.38,0.45
36827,0.64,0.7
36828,0.25,0.36
36829,0.33,0.49
36838,0.16,0.19
36848,0.63,0.58
36850,0.14,0.24
36860,0.18,0.32
36869,0.77,0.72
36875,0.23,0.26
36876,0.75,0.73
36877,0.29,0.16
36879,0.51,0.62
36890,0.32,0.55
36894,0.22,0.27
36901,0.17,0.36
36914,0.88,0.82
36922,0.77,0.6
36931,0.31,0.28
36944,0.45,0.52
36945,0.84,0.78
36963,0.46,0.5
36965,0.7,0.56
36976,0.39,0.33
36977,0.52,0.51
36984,0.38,0.49
37002,0.4,0.5
37004,0.84,0.78
37014,0.31,0.41
37024,0.67,0.51
37030,0.62,0.48
37042,0.83,0.66
37046,0.42,0.43
37053,0.24,0.27
37061,0.96,0.88
37065,0.19,0.26
37094,0.67,0.55
37096,0.31,0.38
37107,0.48,0.54
37109,0.64,0.71
37111,0.38,0.37
37129,0.46,0.33
37131,0.6,0.61
37134,0.25,0.4
37138,0.1,0.26
37163,0.53,0.65
37177,0.42,0.4
37178,0.56,0.54
37188,0.3,0.5
37192,0.47,0.4
37193,0.45,0.46
37209,0.55,0.47
37214,0.63,0.4
37220,0.76,0.63
37226,0.34,0.45
37227,0.12,0.26
37231,0.4,0.54
37234,0.64,0.45
37235,0.64,0.67
37241,0.28,0.29
37246,0.45,0.2
37247,0.13,0.13
37253,0.44,0.51
37270,0.28,0.34
37282,0.57,0.69
37285,0.66,0.57
37297,0.85,0.73
37299,0.85,0.67
37301,0.53,0.7
37340,0.6,0.65
37357,0.47,0.48
37372,0.3,0.41
37377,0.56,0.51
37414,0.66,0.64
37415,0.44,0.46
37419,0.8,0.76
37420,0.09,0.14
37430,0.28,0.47
37435,0.67,0.57
37465,0.66,0.68
37468,0.58,0.62
37477,0.35,0.45
37478,0.38,0.4
37481,0.6,0.64
37483,0.21,0.3
37487,0.95,0.83
37494,0.64,0.66
37506,0.82,0.44
37507,0.15,0.29
37509,0.37,0.37
37511,0.86,0.76
37537,0.09,0.15
37539,0.2,0.14
37542,0.44,0.41
37543,0.78,0.47
37545,0.62,0.55
37550,0.72,0.67
37552,0.37,0.4
37555,0.81,0.7
37561,0.12,0.31
37564,0.7,0.45
37569,0.79,0.68
37574,0.28,0.37
37587,0.11,0.26
37591,0.19,0.26
37594,0.71,0.61
37595,0.36,0.4
37603,0.77,0.79
37605,0.8,0.67
37607,0.23,0.35
37617,0.25,0.47
37622,0.41,0.64
37649,0.36,0.41
37658,0.48,0.42
37660,0.26,0.43
37670,0.63,0.47
37671,0.13,0.25
37674,0.87,0.79
37687,0.84,0.58
37690,0.76,0.59
37699,0.49,0.58
37708,0.53,0.53
37717,0.13,0.23
37722,0.84,0.66
37728,0.21,0.46
37730,0.86,0.74
37731,0.3,0.54
37738,0.35,0.37
37752,0.56,0.42
37753,0.06,0.15
37754,0.7,0.73
37755,0.12,0.35
37763,0.47,0.38
37801,0.57,0.42
37804,0.4,0.59
37808,0.45,0.24
37813,0.86,0.85
37825,0.82,0.71
37828,0.67,0.52
37832,0.71,0.58
37837,0.47,0.58
37845,0.26,0.42
37870,0.81,0.75
37872,0.44,0.51
37876,0.34,0.35
37887,0.78,0.75
37892,0.53,0.46
37896,0.42,0.52
37910,0.71,0.63
37911,0.78,0.72
37914,0.23,0.29
37926,0.74,0.72
37933,0.31,0.38
37937,0.59,0.56
37941,0.46,0.31
37947,0.47,0.42
37961,0.44,0.58
37965,0.66,0.44
37966,0.33,0.33
37967,0.4,0.54
37978,0.58,0.71
37985,0.25,0.25
38002,0.32,0.46
38030,0.1,0.16
38037,0.85,0.75
38038,0.3,0.38
38040,0.35,0.28
38054,0.77,0.74
38055,0.45,0.6
38070,0.92,0.87
38077,0.58,0.52
38081,0.82,0.73
38097,0.89,0.84
38108,0.52,0.58
38114,0.45,0.58
38118,0.56,0.53
38152,0.6,0.66
38176,0.63,0.54
38182,0.49,0.32
38205,0.18,0.23
38207,0.31,0.42
38208,0.64,0.45
38210,0.54,0.68
38219,0.64,0.56
38226,0.61,0.5
38235,0.22,0.37
38241,0.31,0.4
38246,0.66,0.55
38267,0.32,0.4
38279,0.64,0.64
38281,0.59,0.49
38289,0.95,0.93
38290,0.73,0.63
38295,0.44,0.5
38299,0.65,0.76
38306,0.59,0.57
38307,0.35,0.38
38311,0.72,0.6
38313,0.55,0.53
38326,0.14,0.23
38330,0.21,0.36
38334,0.74,0.67
38337,0.14,0.19
38340,0.69,0.65
38350,0.53,0.54
38356,0.44,0.56
38366,0.58,0.7
38368,0.25,0.48
38382,0.41,0.42
38385,0.49,0.33
38401,0.82,0.82
38417,0.58,0.73
38425,0.68,0.71
38427,0.53,0.42
38428,0.28,0.42
38440,0.75,0.76
38458,0.32,0.45
38459,0.76,0.73
38461,0.59,0.6
38470,0.37,0.28
38493,0.78,0.6
38499,0.24,0.21
38504,0.25,0.33
38528,0.32,0.44
38532,0.63,0.51
38535,0.16,0.29
38537,0.54,0.4
38540,0.76,0.62
38554,0.61,0.58
38555,0.27,0.38
38559,0.71,0.7
38560,0.82,0.68
38567,0.55,0.54
38573,0.29,0.26
38583,0.34,0.35
38591,0.65,0.66
38595,0.83,0.78
38596,0.34,0.24
38599,0.25,0.45
38613,0.58,0.63
38615,0.8,0.65
38627,0.39,0.26
38634,0.11,0.12
38644,0.27,0.36
38647,0.28,0.44
38652,0.78,0.75
38660,0.56,0.37
38670,0.84,0.74
38673,0.58,0.6
38675,0.37,0.37
38693,0.37,0.55
38694,0.24,0.37
38695,0.77,0.79
38698,0.41,0.52
38712,0.76,0.65
38725,0.64,0.52
38730,0.49,0.59
38734,0.1,0.24
38736,0.36,0.46
38754,0.39,0.46
38759,0.59,0.61
38768,0.94,0.86
38778,0.12,0.16
38782,0.77,0.71
38800,0.45,0.72
38817,0.5,0.41
38818,0.34,0.26
38826,0.27,0.28
38833,0.31,0.36
38834,0.24,0.25
38845,0.71,0.6
38858,0.85,0.81
38859,0.65,0.56
38862,0.2,0.27
38863,0.31,0.47
38877,0.62,0.59
38894,0.17,0.17
38897,0.68,0.63
38898,0.45,0.46
38899,0.86,0.6
38900,0.44,0.52
38906,0.75,0.81
38919,0.42,0.25
38937,0.39,0.51
38938,0.04,0.12
38946,0.19,0.43
38949,0.51,0.44
38953,0.68,0.62
38965,0.13,0.21
38968,0.77,0.65
38969,0.51,0.54
38978,0.89,0.75
38981,0.58,0.56
38982,0.46,0.43
38987,0.69,0.56
38996,0.42,0.58
39004,0.78,0.7
39011,0.55,0.38
39015,0.39,0.6
39017,0.76,0.77
39027,0.82,0.67
39034,0.45,0.4
39035,0.39,0.45
39037,0.42,0.72
39047,0.9,0.84
39052,0.44,0.36
39059,0.52,0.57
39060,0.69,0.69
39064,0.3,0.56
39078,0.42,0.67
39079,0.52,0.47
39089,0.53,0.41
39092,0.56,0.71
39095,0.48,0.2
39101,0.26,0.33
39112,0.48,0.53
39123,0.66,0.43
39124,0.91,0.86
39144,0.85,0.67
39146,0.68,0.67
39152,0.68,0.74
39160,0.51,0.65
39178,0.67,0.57
39180,0.47,0.39
39200,0.6,0.41
39203,0.84,0.59
39209,0.7,0.71
39214,0.18,0.17
39215,0.25,0.36
39216,0.94,0.84
39217,0.23,0.24
39227,0.73,0.71
39239,0.68,0.58
39240,0.49,0.55
39254,0.16,0.35
39267,0.67,0.8
39276,0.57,0.67
39292,0.7,0.62
39308,0.23,0.41
39309,0.69,0.63
39310,0.32,0.46
39316,0.86,0.61
39327,0.64,0.61
39331,0.15,0.15
39335,0.37,0.42
39340,0.71,0.79
39341,0.6,0.44
39351,0.79,0.8
39357,0.35,0.47
39364,0.32,0.31
39382,0.31,0.41
39391,0.15,0.26
39405,0.91,0.72
39406,0.82,0.71
39420,0.76,0.56
39425,0.4,0.41
39428,0.46,0.41
39430,0.31,0.39
39464,0.52,0.51
39474,0.72,0.6
39475,0.16,0.43
39490,0.26,0.38
39500,0.99,0.96
39509,0.89,0.85
39519,0.2,0.25
39533,0.39,0.37
39538,0.45,0.64
39543,0.31,0.45
39547,0.64,0.65
39550,0.68,0.7
39558,0.98,0.84
39560,0.54,0.51
39572,0.17,0.32
39575,0.37,0.34
39577,0.7,0.54
39602,0.58,0.59
39611,0.48,0.6
39612,0.41,0.57
39618,0.43,0.49
39631,0.83,0.82
39641,0.61,0.5
39645,0.72,0.68
39651,0.13,0.28
39654,0.61,0.68
39674,0.79,0.83
39698,0.63,0.65
39706,0.66,0.64
39721,0.85,0.73
39731,0.61,0.61
39733,0.51,0.46
39752,0.52,0.29
39766,0.17,0.33
39768,0.34,0.22
39769,0.1,0.23
39770,0.63,0.71
39771,0.58,0.76
39773,0.42,0.48
39818,0.63,0.44
39823,0.57,0.53
39824,0.36,0.5
39848,0.46,0.26
39857,0.21,0.3
39860,0.7,0.65
39868,0.16,0.13
39877,0.31,0.43
39878,0.62,0.65
39880,0.69,0.45
39882,0.59,0.55
39889,0.28,0.24
39902,0.32,0.32
39904,0.8,0.66
39921,0.09,0.11
39941,0.87,0.64
39946,0.69,0.69
39950,0.64,0.48
39958,0.51,0.58
39962,0.3,0.6
39966,0.36,0.46
39972,0.4,0.53
39978,0.79,0.59
39984,0.46,0.55
39998,0.74,0.48
39999,0.55,0.56
40014,0.9,0.77
40029,0.36,0.27
40031,0.28,0.47
40033,0.64,0.69
40046,0.42,0.55
40052,0.63,0.53
40075,0.79,0.76
40079,0.85,0.86
40084,0.53,0.52
40085,0.59,0.42
40088,0.35,0.61
40101,0.67,0.54
40108,0.74,0.77
40112,0.68,0.68
40118,0.62,0.75
40121,0.64,0.61
40124,0.61,0.68
40142,0.44,0.47
40151,0.58,0.41
40152,0.42,0.31
40169,0.78,0.51
40172,0.11,0.24
40178,0.47,0.46
40183,0.25,0.35
40198,0.28,0.52
40202,0.37,0.6
40206,0.67,0.54
40223,0.68,0.32
40227,0.58,0.42
40277,0.71,0.57
40280,0.46,0.4
40285,0.39,0.48
40286,0.7,0.61
40302,0.53,0.6
40309,0.22,0.3
40310,0.67,0.51
40328,0.8,0.68
40332,0.78,0.66
40333,0.27,0.51
40343,0.33,0.3
40354,0.88,0.81
40374,0.45,0.42
40375,0.51,0.58
40386,0.78,0.64
40387,0.68,0.68
40396,0.18,0.35
40398,0.73,0.7
40399,0.41,0.51
40401,0.61,0.65
40404,0.38,0.37
40407,0.57,0.43
40409,0.41,0.69
40417,0.19,0.3
40430,0.83,0.83
40433,0.18,0.33
40442,0.62,0.69
40443,0.7,0.62
40451,0.34,0.61
40455,0.42,0.37
40463,0.41,0.56
40469,0.75,0.66
40471,0.3,0.49
40475,0.23,0.5
40476,0.54,0.51
40477,0.38,0.56
40479,0.74,0.62
40498,0.7,0.41
40503,0.62,0.72
40515,0.34,0.32
40516,0.2,0.43
40517,0.86,0.83
40527,0.32,0.42
40536,0.73,0.71
40551,0.26,0.41
40566,0.74,0.79
40567,0.39,0.4
40572,0.82,0.62
40576,0.43,0.5
40593,0.19,0.22
40597,0.28,0.51
40609,0.42,0.5
40633,0.49,0.68
40662,0.33,0.36
40668,0.72,0.73
40680,0.27,0.41
40690,0.28,0.41
40699,0.57,0.51
40704,0.46,0.38
40708,0.55,0.58
40722,0.86,0.76
40723,0.52,0.61
40737,0.67,0.71
40747,0.77,0.56
40760,0.57,0.51
40763,0.78,0.6
40765,0.53,0.41
40768,0.33,0.43
40771,0.3,0.65
40777,0.17,0.26
40779,0.75,0.58
40789,0.64,0.57
40794,0.86,0.72
40800,0.77,0.68
40815,0.85,0.83
40816,0.29,0.29
40819,0.2,0.26
40820,0.64,0.57
40833,0.69,0.7
40840,0.39,0.47
40844,0.37,0.44
40864,0.6,0.67
40867,0.55,0.54
40879,0.27,0.36
40882,0.7,0.74
40892,0.3,0.4
40896,0.34,0.49
40899,0.68,0.63
40902,0.63,0.76
40903,0.38,0.41
40907,0.61,0.61
40914,0.68,0.52
40923,0.63,0.58
40927,0.82,0.72
40928,0.17,0.33
40931,0.64,0.64
40939,0.36,0.41
40941,0.62,0.57
40944,0.75,0.72
40946,0.23,0.43
40951,0.92,0.86
40971,0.48,0.34
40987,0.39,0.35
40992,0.29,0.32
41001,0.44,0.48
41011,0.47,0.36
41014,0.24,0.4
41016,0.36,0.31
41028,0.22,0.35
41033,0.29,0.57
41036,0.86,0.65
41057,0.49,0.43
41058,0.86,0.84
41071,0.64,0.79
41072,0.19,0.28
41086,0.72,0.59
41089,0.63,0.59
41093,0.29,0.29
41098,0.17,0.43
41104,0.31,0.29
41112,0.31,0.33
41120,0.75,0.74
41126,0.35,0.45
41127,0.59,0.52
41137,0.25,0.3
41138,0.25,0.4
41160,0.25,0.17
41174,0.83,0.75
41176,0.36,0.46
41180,0.78,0.75
41181,0.63,0.65
41187,0.12,0.13
41192,0.81,0.74
41193,0.32,0.36
41194,0.32,0.51
41199,0.41,0.44
41204,0.78,0.83
41231,0.72,0.57
41239,0.86,0.8
41249,0.53,0.62
41252,0.41,0.58
41257,0.54,0.52
41288,0.66,0.69
41290,0.52,0.44
41291,0.47,0.5
41295,0.65,0.56
41297,0.7,0.6
41305,0.71,0.76
41354,0.55,0.58
41371,0.1,0.18
41377,0.49,0.4
41403,0.35,0.52
41406,0.81,0.75
41421,0.8,0.78
41423,0.62,0.54
41426,0.29,0.32
41427,0.35,0.51
41445,0.34,0.39
41454,0.23,0.41
41457,0.64,0.58
41469,0.48,0.43
41502,0.51,0.55
41509,0.72,0.64
41519,0.67,0.47
41524,0.5,0.46
41537,0.3,0.38
41539,0.32,0.47
41541,0.28,0.4
41544,0.49,0.51
41545,0.68,0.72
41546,0.31,0.63
41547,0.39,0.38
41614,0.66,0.52
41617,0.24,0.46
41624,0.41,0.39
41633,0.37,0.41
41634,0.72,0.72
41643,0.51,0.27
41682,0.37,0.31
41688,0.66,0.35
41689,0.4,0.48
41696,0.45,0.52
41735,0.24,0.47
41740,0.69,0.74
41744,0.71,0.69
41746,0.04,0.08
41756,0.7,0.61
41763,0.16,0.2
41784,0.36,0.4
41796,0.25,0.46
41797,0.34,0.53
41800,0.89,0.81
41803,0.34,0.36
41821,0.14,0.22
41825,0.65,0.6
41830,0.62,0.5
41837,0.65,0.62
41854,0.36,0.51
41878,0.29,0.4
41882,0.56,0.58
41901,0.09,0.33
41902,0.76,0.62
41909,0.48,0.62
41910,0.5,0.63
41917,0.18,0.26
41919,0.75,0.64
41923,0.82,0.73
41932,0.4,0.62
41934,0.25,0.34
41942,0.37,0.39
41951,0.72,0.75
41953,0.52,0.33
41964,0.5,0.41
41968,0.73,0.66
41972,0.7,0.51
41978,0.26,0.32
41980,0.48,0.48
41982,0.35,0.37
42008,0.25,0.32
42014,0.81,0.59
42027,0.25,0.51
42032,0.25,0.25
42034,0.51,0.61
42038,0.5,0.37
42039,0.57,0.57
42042,0.84,0.74
42046,0.58,0.54
42050,0.68,0.57
42054,0.6,0.49
42062,0.25,0.19
42066,0.13,0.34
42067,0.26,0.31
42068,0.71,0.62
42078,0.92,0.79
42092,0.27,0.35
42106,0.42,0.4
42118,0.45,0.35
42123,0.62,0.65
42146,0.11,0.19
42148,0.61,0.61
42160,0.39,0.34
42161,0.77,0.45
42169,0.09,0.19
42190,0.69,0.45
42205,0.17,0.22
42208,0.88,0.8
42213,0.3,0.3
42216,0.36,0.32
42220,0.4,0.5
42222,0.77,0.73
42228,0.91,0.82
42237,0.56,0.61
42238,0.53,0.46
42242,0.71,0.65
42245,0.18,0.34
42256,0.7,0.67
42264,0.28,0.4
42265,0.1,0.22
42269,0.36,0.46
42270,0.68,0.72
42273,0.52,0.53
42281,0.84,0.81
42290,0.8,0.79
42307,0.3,0.29
42316,0.53,0.47
42319,0.31,0.28
42340,0.11,0.28
42369,0.72,0.7
42373,0.31,0.52
42375,0.87,0.8
42382,0.5,0.3
42392,0.92,0.81
42397,0.72,0.7
42400,0.44,0.33
42401,0.5,0.41
42404,0.18,0.26
42409,0.59,0.61
42412,0.23,0.29
42418,0.43,0.36
42426,0.53,0.6
42427,0.38,0.33
42429,0.48,0.37
42432,0.21,0.43
42433,0.27,0.42
42450,0.39,0.3
42458,0.19,0.4
42490,0.43,0.52
42499,0.92,0.82
42507,0.62,0.66
42511,0.65,0.55
42517,0.63,0.68
42522,0.87,0.68
42525,0.77,0.78
42527,0.56,0.43
42530,0.83,0.61
42533,0.73,0.6
42539,0.42,0.63
42551,0.69,0.74
42560,0.25,0.33
42563,0.31,0.52
42568,0.52,0.65
42572,0.33,0.37
42574,0.82,0.83
42581,0.31,0.29
42591,0.88,0.74
42605,0.68,0.68
42616,0.41,0.56
42617,0.04,0.11
42621,0.86,0.65
42626,0.55,0.69
42627,0.55,0.52
42628,0.54,0.55
42638,0.62,0.51
42645,0.31,0.4
42659,0.38,0.43
42678,0.19,0.4
42682,0.49,0.57
42707,0.73,0.65
42710,0.41,0.6
42717,0.19,0.24
42719,0.15,0.31
42725,0.28,0.24
42730,0.4,0.37
42736,0.72,0.84
42766,0.65,0.54
42767,0.52,0.46
42770,0.38,0.62
42782,0.45,0.3
42790,0.24,0.35
42799,0.02,0.15
42820,0.34,0.23
42825,0.6,0.68
42831,0.5,0.44
42842,0.32,0.32
42866,0.41,0.52
42868,0.25,0.32
42875,0.5,0.56
42883,0.41,0.48
42901,0.38,0.43
42919,0.17,0.22
42943,0.55,0.53
42947,0.32,0.36
42957,0.46,0.51
42969,0.59,0.55
42987,0.62,0.69
42997,0.47,0.61
43000,0.53,0.56
43003,0.37,0.3
43021,0.64,0.64
43055,0.58,0.45
43071,0.47,0.54
43081,0.65,0.68
43091,0.69,0.74
43092,0.64,0.75
43094,0.21,0.31
43098,0.3,0.49
43100,0.81,0.72
43118,0.81,0.68
43130,0.86,0.81
43134,0.41,0.36
43135,0.28,0.33
43137,0.38,0.24
43143,0.19,0.25
43146,0.93,0.72
43149,0.59,0.42
43158,0.62,0.62
43160,0.79,0.78
43162,0.94,0.81
43164,0.56,0.64
43188,0.22,0.3
43190,0.07,0.19
43192,0.62,0.58
43193,0.46,0.45
43199,0.63,0.45
43201,0.2,0.31
43202,0.71,0.73
43203,0.28,0.25
43205,0.44,0.37
43212,0.81,0.63
43214,0.22,0.31
43225,0.72,0.66
43251,0.73,0.51
43264,0.24,0.28
43268,0.85,0.84
43274,0.56,0.63
43286,0.11,0.29
43322,0.27,0.51
43342,0.41,0.38
43359,0.88,0.77
43360,0.39,0.57
43363,0.26,0.23
43369,0.94,0.84
43372,0.52,0.41
43381,0.31,0.32
43395,0.5,0.46
43404,0.67,0.62
43406,0.76,0.5
43412,0.44,0.54
43415,0.48,0.52
43423,0.79,0.7
43426,0.49,0.48
43439,0.4,0.29
43440,0.06,0.12
43444,0.2,0.17
43450,0.36,0.35
43451,0.42,0.48
43461,0.44,0.42
43486,0.34,0.33
43487,0.48,0.57
43489,0.35,0.39
43490,0.54,0.6
43513,0.66,0.62
43514,0.76,0.75
43530,0.37,0.5
43544,0.29,0.34
43573,0.55,0.58
43580,0.65,0.69
43584,0.76,0.72
43589,0.35,0.45
43596,0.37,0.54
43600,0.36,0.48
43604,0.33,0.29
43607,0.15,0.34
43620,0.62,0.59
43632,0.67,0.78
43638,0.36,0.23
43641,0.23,0.28
43657,0.58,0.48
43663,0.31,0.41
43674,0.46,0.43
43694,0.75,0.73
43701,0.7,0.72
43728,0.46,0.41
43732,0.98,0.94
43743,0.59,0.49
43753,0.41,0.63
43754,0.84,0.77
43761,0.45,0.45
43777,0.67,0.55
43791,0.22,0.35
43794,0.61,0.55
43803,0.85,0.87
43808,0.6,0.56
43817,0.74,0.72
43821,0.13,0.19
43827,0.6,0.51
43828,0.82,0.69
43853,0.07,0.22
43862,0.49,0.76
43872,0.32,0.35
43882,0.94,0.92
43888,0.8,0.84
43889,0.28,0.21
43912,0.94,0.89
43913,0.44,0.35
43917,0.7,0.63
43921,0.52,0.6
43925,0.84,0.61
43928,0.63,0.7
43930,0.93,0.84
43933,0.74,0.62
43947,0.52,0.5
43949,0.26,0.37
43951,0.48,0.49
43957,0.69,0.72
43960,0.86,0.83
43962,0.42,0.56
43974,0.82,0.61
43993,0.24,0.33
44005,0.71,0.7
44016,0.11,0.38
44033,0.76,0.74
44036,0.68,0.71
44037,0.84,0.61
44047,0.28,0.2
44056,0.44,0.42
44065,0.6,0.51
44066,0.37,0.48
